HCON_00000010	WBGene00001242
HCON_00150320	WBGene00022629
HCON_00150340	WBGene00017062
HCON_00150350	WBGene00010926
HCON_00150360	WBGene00014013
HCON_00150400	WBGene00011932
HCON_00150440	WBGene00009107
HCON_00150450	WBGene00007394
HCON_00150460	WBGene00001016
HCON_00150470	WBGene00003982
HCON_00150480	WBGene00009774
HCON_00150530	WBGene00009772
HCON_00150540	WBGene00009771
HCON_00150560	WBGene00009769
HCON_00150580	WBGene00009776
HCON_00150590	WBGene00001210
HCON_00150600	WBGene00005001
HCON_00150610	WBGene00022392
HCON_00150620	WBGene00000695
HCON_00150630	WBGene00004053
HCON_00150630	WBGene00022289
HCON_00150640	WBGene00002215
HCON_00150670	WBGene00006692
HCON_00150730	WBGene00003566
HCON_00150740	WBGene00004754
HCON_00150790	WBGene00003551
HCON_00150830	WBGene00004830
HCON_00150840	WBGene00013083
HCON_00150850	WBGene00015268
HCON_00150850	WBGene00001089
HCON_00150870	WBGene00006512
HCON_00150890	WBGene00001053
HCON_00150910	WBGene00044345
HCON_00150910	WBGene00000144
HCON_00150940	WBGene00019983
HCON_00150970	WBGene00003210
HCON_00150980	WBGene00015029
HCON_00151000	WBGene00014228
HCON_00151010	WBGene00014106
HCON_00151020	WBGene00000789
HCON_00151030	WBGene00010867
HCON_00151040	WBGene00011329
HCON_00151050	WBGene00011309
HCON_00151060	WBGene00011306
HCON_00151080	WBGene00013964
HCON_00151140	WBGene00020692
HCON_00151150	WBGene00017468
HCON_00151190	WBGene00017468
HCON_00151210	WBGene00004925
HCON_00151240	WBGene00007049
HCON_00151240	WBGene00016963
HCON_00151240	WBGene00018839
HCON_00151240	WBGene00019459
HCON_00151250	WBGene00000047
HCON_00151320	WBGene00007049
HCON_00151320	WBGene00016963
HCON_00151320	WBGene00018839
HCON_00151320	WBGene00019459
HCON_00151360	WBGene00045237
HCON_00151400	WBGene00007049
HCON_00151400	WBGene00016963
HCON_00151400	WBGene00018839
HCON_00151400	WBGene00019459
HCON_00151430	WBGene00022285
HCON_00151440	WBGene00022284
HCON_00151480	WBGene00004923
HCON_00151550	WBGene00006836
HCON_00151570	WBGene00021626
HCON_00151570	WBGene00044637
HCON_00151580	WBGene00009284
HCON_00151600	WBGene00013048
HCON_00151630	WBGene00008307
HCON_00151640	WBGene00021626
HCON_00151640	WBGene00044637
HCON_00151650	WBGene00008262
HCON_00151670	WBGene00001508
HCON_00151690	WBGene00007722
HCON_00151700	WBGene00017984
HCON_00151780	WBGene00020396
HCON_00151790	WBGene00020389
HCON_00151830	WBGene00011449
HCON_00151900	WBGene00013353
HCON_00151970	WBGene00000488
HCON_00151980	WBGene00020893
HCON_00152000	WBGene00006652
HCON_00152050	WBGene00012835
HCON_00152050	WBGene00019608
HCON_00152060	WBGene00001978
HCON_00152070	WBGene00017999
HCON_00152210	WBGene00000219
HCON_00152210	WBGene00017678
HCON_00152210	WBGene00000218
HCON_00152210	WBGene00017881
HCON_00152220	WBGene00000219
HCON_00152220	WBGene00017678
HCON_00152220	WBGene00000218
HCON_00152220	WBGene00017881
HCON_00152240	WBGene00000455
HCON_00152250	WBGene00015684
HCON_00152280	WBGene00000983
HCON_00152290	WBGene00000840
HCON_00152300	WBGene00012184
HCON_00152310	WBGene00016011
HCON_00152350	WBGene00009386
HCON_00152360	WBGene00017797
HCON_00152370	WBGene00004257
HCON_00152380	WBGene00022842
HCON_00152390	WBGene00194909
HCON_00152420	WBGene00194909
HCON_00152430	WBGene00001694
HCON_00152430	WBGene00001699
HCON_00152440	WBGene00010050
HCON_00152440	WBGene00010049
HCON_00152450	WBGene00018285
HCON_00152460	WBGene00018290
HCON_00152470	WBGene00018286
HCON_00152480	WBGene00018286
HCON_00152550	WBGene00007055
HCON_00152560	WBGene00018293
HCON_00152570	WBGene00018294
HCON_00152620	WBGene00000534
HCON_00152620	WBGene00000535
HCON_00152640	WBGene00012123
HCON_00152660	WBGene00018620
HCON_00152660	WBGene00018621
HCON_00152660	WBGene00011254
HCON_00152700	WBGene00004032
HCON_00152710	WBGene00017931
HCON_00152730	WBGene00000159
HCON_00152740	WBGene00019825
HCON_00152740	WBGene00019724
HCON_00152780	WBGene00001211
HCON_00152790	WBGene00014252
HCON_00152790	WBGene00014253
HCON_00152800	WBGene00010050
HCON_00152800	WBGene00010049
HCON_00152810	WBGene00015165
HCON_00152850	WBGene00020341
HCON_00152870	WBGene00007089
HCON_00152880	WBGene00007089
HCON_00152910	WBGene00011261
HCON_00152930	WBGene00006984
HCON_00153090	WBGene00018042
HCON_00153100	WBGene00006984
HCON_00153170	WBGene00015913
HCON_00153170	WBGene00021768
HCON_00153180	WBGene00018042
HCON_00153190	WBGene00008480
HCON_00153220	WBGene00000215
HCON_00153230	WBGene00000215
HCON_00153260	WBGene00000215
HCON_00153270	WBGene00000215
HCON_00153320	WBGene00013181
HCON_00153350	WBGene00008989
HCON_00153360	WBGene00004502
HCON_00153370	WBGene00020902
HCON_00153460	WBGene00000731
HCON_00153470	WBGene00011538
HCON_00153480	WBGene00018975
HCON_00153490	WBGene00006613
HCON_00153500	WBGene00019649
HCON_00153510	WBGene00016023
HCON_00153510	WBGene00015999
HCON_00153530	WBGene00012094
HCON_00153560	WBGene00003812
HCON_00153570	WBGene00012138
HCON_00153600	WBGene00009831
HCON_00153620	WBGene00020933
HCON_00153650	WBGene00009829
HCON_00153660	WBGene00011611
HCON_00153660	WBGene00013365
HCON_00153680	WBGene00010006
HCON_00153690	WBGene00015724
HCON_00153690	WBGene00015720
HCON_00153690	WBGene00019449
HCON_00153690	WBGene00017977
HCON_00153690	WBGene00010163
HCON_00153690	WBGene00019373
HCON_00153690	WBGene00012346
HCON_00153690	WBGene00009332
HCON_00153700	WBGene00000936
HCON_00153720	WBGene00020806
HCON_00153730	WBGene00001718
HCON_00153740	WBGene00006794
HCON_00153750	WBGene00018757
HCON_00153760	WBGene00003800
HCON_00153770	WBGene00050943
HCON_00153780	WBGene00018482
HCON_00153790	WBGene00044191
HCON_00153800	WBGene00001986
HCON_00153810	WBGene00006782
HCON_00153830	WBGene00015360
HCON_00153830	WBGene00018426
HCON_00153830	WBGene00013492
HCON_00153830	WBGene00016185
HCON_00153850	WBGene00015360
HCON_00153850	WBGene00018426
HCON_00153850	WBGene00013492
HCON_00153850	WBGene00016185
HCON_00153860	WBGene00021980
HCON_00153880	WBGene00021080
HCON_00153890	WBGene00020553
HCON_00153910	WBGene00013355
HCON_00153920	WBGene00013354
HCON_00153930	WBGene00001513
HCON_00153950	WBGene00008915
HCON_00153980	WBGene00006443
HCON_00154110	WBGene00009768
HCON_00154160	WBGene00006778
HCON_00154330	WBGene00022456
HCON_00154360	WBGene00018492
HCON_00154370	WBGene00018488
HCON_00154410	WBGene00007062
HCON_00154420	WBGene00013344
HCON_00154430	WBGene00003919
HCON_00154440	WBGene00013350
HCON_00154460	WBGene00004413
HCON_00154470	WBGene00007119
HCON_00154480	WBGene00007126
HCON_00154510	WBGene00006465
HCON_00154520	WBGene00009084
HCON_00154530	WBGene00009084
HCON_00154540	WBGene00001581
HCON_00154540	WBGene00019017
HCON_00154550	WBGene00020270
HCON_00154620	WBGene00020273
HCON_00154660	WBGene00000111
HCON_00154660	WBGene00000110
HCON_00154670	WBGene00020269
HCON_00154690	WBGene00020268
HCON_00154690	WBGene00020267
HCON_00154710	WBGene00012379
HCON_00154730	WBGene00006460
HCON_00154740	WBGene00009138
HCON_00154760	WBGene00001496
HCON_00154780	WBGene00019425
HCON_00154790	WBGene00009108
HCON_00154800	WBGene00007953
HCON_00154810	WBGene00021561
HCON_00154880	WBGene00009389
HCON_00154890	WBGene00004152
HCON_00154900	WBGene00011832
HCON_00154980	WBGene00016046
HCON_00154990	WBGene00018115
HCON_00155010	WBGene00012100
HCON_00155030	WBGene00021959
HCON_00155040	WBGene00003164
HCON_00155080	WBGene00013963
HCON_00155100	WBGene00013963
HCON_00155120	WBGene00013962
HCON_00155130	WBGene00018913
HCON_00155130	WBGene00017097
HCON_00155130	WBGene00271797
HCON_00155130	WBGene00017094
HCON_00155130	WBGene00017095
HCON_00155130	WBGene00010238
HCON_00155130	WBGene00021567
HCON_00155130	WBGene00010426
HCON_00155130	WBGene00015963
HCON_00155130	WBGene00017093
HCON_00155130	WBGene00017092
HCON_00155140	WBGene00018913
HCON_00155140	WBGene00017097
HCON_00155140	WBGene00271797
HCON_00155140	WBGene00017094
HCON_00155140	WBGene00017095
HCON_00155140	WBGene00010238
HCON_00155140	WBGene00021567
HCON_00155140	WBGene00010426
HCON_00155140	WBGene00015963
HCON_00155140	WBGene00017093
HCON_00155140	WBGene00017092
HCON_00155150	WBGene00018913
HCON_00155150	WBGene00017097
HCON_00155150	WBGene00271797
HCON_00155150	WBGene00017094
HCON_00155150	WBGene00017095
HCON_00155150	WBGene00010238
HCON_00155150	WBGene00021567
HCON_00155150	WBGene00010426
HCON_00155150	WBGene00015963
HCON_00155150	WBGene00017093
HCON_00155150	WBGene00017092
HCON_00155170	WBGene00018913
HCON_00155170	WBGene00017097
HCON_00155170	WBGene00271797
HCON_00155170	WBGene00017094
HCON_00155170	WBGene00017095
HCON_00155170	WBGene00010238
HCON_00155170	WBGene00021567
HCON_00155170	WBGene00010426
HCON_00155170	WBGene00015963
HCON_00155170	WBGene00017093
HCON_00155170	WBGene00017092
HCON_00155180	WBGene00018913
HCON_00155180	WBGene00017097
HCON_00155180	WBGene00271797
HCON_00155180	WBGene00017094
HCON_00155180	WBGene00017095
HCON_00155180	WBGene00010238
HCON_00155180	WBGene00021567
HCON_00155180	WBGene00010426
HCON_00155180	WBGene00015963
HCON_00155180	WBGene00017093
HCON_00155180	WBGene00017092
HCON_00155190	WBGene00018913
HCON_00155190	WBGene00017097
HCON_00155190	WBGene00271797
HCON_00155190	WBGene00017094
HCON_00155190	WBGene00017095
HCON_00155190	WBGene00010238
HCON_00155190	WBGene00021567
HCON_00155190	WBGene00010426
HCON_00155190	WBGene00015963
HCON_00155190	WBGene00017093
HCON_00155190	WBGene00017092
HCON_00155230	WBGene00018913
HCON_00155230	WBGene00017097
HCON_00155230	WBGene00271797
HCON_00155230	WBGene00017094
HCON_00155230	WBGene00017095
HCON_00155230	WBGene00010238
HCON_00155230	WBGene00021567
HCON_00155230	WBGene00010426
HCON_00155230	WBGene00015963
HCON_00155230	WBGene00017093
HCON_00155230	WBGene00017092
HCON_00155240	WBGene00018913
HCON_00155240	WBGene00017097
HCON_00155240	WBGene00271797
HCON_00155240	WBGene00017094
HCON_00155240	WBGene00017095
HCON_00155240	WBGene00010238
HCON_00155240	WBGene00021567
HCON_00155240	WBGene00010426
HCON_00155240	WBGene00015963
HCON_00155240	WBGene00017093
HCON_00155240	WBGene00017092
HCON_00155250	WBGene00018913
HCON_00155250	WBGene00017097
HCON_00155250	WBGene00271797
HCON_00155250	WBGene00017094
HCON_00155250	WBGene00017095
HCON_00155250	WBGene00010238
HCON_00155250	WBGene00021567
HCON_00155250	WBGene00010426
HCON_00155250	WBGene00015963
HCON_00155250	WBGene00017093
HCON_00155250	WBGene00017092
HCON_00155340	WBGene00018913
HCON_00155340	WBGene00017097
HCON_00155340	WBGene00271797
HCON_00155340	WBGene00017094
HCON_00155340	WBGene00017095
HCON_00155340	WBGene00010238
HCON_00155340	WBGene00021567
HCON_00155340	WBGene00010426
HCON_00155340	WBGene00015963
HCON_00155340	WBGene00017093
HCON_00155340	WBGene00017092
HCON_00155350	WBGene00018913
HCON_00155350	WBGene00017097
HCON_00155350	WBGene00271797
HCON_00155350	WBGene00017094
HCON_00155350	WBGene00017095
HCON_00155350	WBGene00010238
HCON_00155350	WBGene00021567
HCON_00155350	WBGene00010426
HCON_00155350	WBGene00015963
HCON_00155350	WBGene00017093
HCON_00155350	WBGene00017092
HCON_00155380	WBGene00018913
HCON_00155380	WBGene00017097
HCON_00155380	WBGene00271797
HCON_00155380	WBGene00017094
HCON_00155380	WBGene00017095
HCON_00155380	WBGene00010238
HCON_00155380	WBGene00021567
HCON_00155380	WBGene00010426
HCON_00155380	WBGene00015963
HCON_00155380	WBGene00017093
HCON_00155380	WBGene00017092
HCON_00155390	WBGene00000521
HCON_00155410	WBGene00003576
HCON_00155430	WBGene00019032
HCON_00155430	WBGene00015419
HCON_00155430	WBGene00011931
HCON_00155440	WBGene00019032
HCON_00155440	WBGene00015419
HCON_00155440	WBGene00011931
HCON_00155450	WBGene00019032
HCON_00155450	WBGene00015419
HCON_00155450	WBGene00011931
HCON_00155510	WBGene00001664
HCON_00155570	WBGene00016044
HCON_00155580	WBGene00018908
HCON_00155590	WBGene00018406
HCON_00155590	WBGene00013947
HCON_00155590	WBGene00009018
HCON_00155590	WBGene00020756
HCON_00155590	WBGene00013946
HCON_00155590	WBGene00015402
HCON_00155590	WBGene00017964
HCON_00155610	WBGene00020719
HCON_00155620	WBGene00020718
HCON_00155630	WBGene00001000
HCON_00155640	WBGene00020717
HCON_00155670	WBGene00001449
HCON_00155680	WBGene00007952
HCON_00155750	WBGene00013339
HCON_00155770	WBGene00009139
HCON_00155780	WBGene00018013
HCON_00155790	WBGene00003394
HCON_00155800	WBGene00018011
HCON_00155810	WBGene00015424
HCON_00155820	WBGene00015424
HCON_00155830	WBGene00015424
HCON_00155870	WBGene00017719
HCON_00155880	WBGene00021068
HCON_00155900	WBGene00009987
HCON_00155910	WBGene00003954
HCON_00155920	WBGene00015678
HCON_00155930	WBGene00138720
HCON_00155980	WBGene00000069
HCON_00156030	WBGene00020146
HCON_00156060	WBGene00012750
HCON_00156090	WBGene00003173
HCON_00156140	WBGene00010288
HCON_00156150	WBGene00010290
HCON_00156170	WBGene00011831
HCON_00156180	WBGene00002241
HCON_00156190	WBGene00019725
HCON_00156210	WBGene00007330
HCON_00156220	WBGene00007330
HCON_00156230	WBGene00011587
HCON_00156240	WBGene00011587
HCON_00156250	WBGene00011587
HCON_00156260	WBGene00011587
HCON_00156270	WBGene00011587
HCON_00156280	WBGene00011587
HCON_00156320	WBGene00077655
HCON_00156420	WBGene00001466
HCON_00156440	WBGene00000755
HCON_00156470	WBGene00020586
HCON_00156530	WBGene00011644
HCON_00156530	WBGene00022532
HCON_00156530	WBGene00011929
HCON_00156550	WBGene00018222
HCON_00156570	WBGene00001712
HCON_00156580	WBGene00009532
HCON_00156670	WBGene00011589
HCON_00156690	WBGene00008338
HCON_00156700	WBGene00017924
HCON_00156710	WBGene00016101
HCON_00156720	WBGene00009095
HCON_00156740	WBGene00044774
HCON_00156750	WBGene00001171
HCON_00156770	WBGene00017835
HCON_00156780	WBGene00044544
HCON_00156790	WBGene00023417
HCON_00156790	WBGene00016096
HCON_00156790	WBGene00016097
HCON_00156800	WBGene00023417
HCON_00156800	WBGene00016096
HCON_00156800	WBGene00016097
HCON_00156810	WBGene00003738
HCON_00156820	WBGene00021636
HCON_00156840	WBGene00021558
HCON_00156850	WBGene00001714
HCON_00156860	WBGene00044530
HCON_00156890	WBGene00020385
HCON_00156890	WBGene00011520
HCON_00156890	WBGene00003674
HCON_00156890	WBGene00016091
HCON_00156890	WBGene00018430
HCON_00156890	WBGene00011750
HCON_00156890	WBGene00003644
HCON_00156890	WBGene00012449
HCON_00156890	WBGene00003717
HCON_00156890	WBGene00013067
HCON_00156890	WBGene00008309
HCON_00156890	WBGene00017510
HCON_00156890	WBGene00003692
HCON_00156890	WBGene00012494
HCON_00156900	WBGene00022435
HCON_00156930	WBGene00022286
HCON_00156930	WBGene00019600
HCON_00156950	WBGene00009658
HCON_00156950	WBGene00011791
HCON_00156950	WBGene00012528
HCON_00156990	WBGene00006648
HCON_00157000	WBGene00022576
HCON_00157010	WBGene00018431
HCON_00157020	WBGene00008453
HCON_00157030	WBGene00001428
HCON_00157070	WBGene00013748
HCON_00157100	WBGene00013751
HCON_00157130	WBGene00044077
HCON_00157160	WBGene00020808
HCON_00157170	WBGene00000244
HCON_00157180	WBGene00019204
HCON_00157190	WBGene00019204
HCON_00157230	WBGene00011063
HCON_00157240	WBGene00011063
HCON_00157250	WBGene00011063
HCON_00157260	WBGene00004457
HCON_00157260	WBGene00017190
HCON_00157270	WBGene00004759
HCON_00157490	WBGene00015462
HCON_00157500	WBGene00003499
HCON_00157530	WBGene00004698
HCON_00157540	WBGene00007237
HCON_00157560	WBGene00006808
HCON_00157570	WBGene00019762
HCON_00157580	WBGene00004206
HCON_00157650	WBGene00010259
HCON_00157670	WBGene00003384
HCON_00157670	WBGene00003031
HCON_00157680	WBGene00011308
HCON_00157690	WBGene00004793
HCON_00157700	WBGene00008851
HCON_00157730	WBGene00016059
HCON_00157740	WBGene00000755
HCON_00157750	WBGene00022623
HCON_00158060	WBGene00008141
HCON_00158070	WBGene00008141
HCON_00158080	WBGene00011251
HCON_00158090	WBGene00043986
HCON_00158090	WBGene00001507
HCON_00158090	WBGene00020222
HCON_00158100	WBGene00003376
HCON_00158120	WBGene00004356
HCON_00158140	WBGene00016283
HCON_00158190	WBGene00000478
HCON_00158200	WBGene00011705
HCON_00158200	WBGene00009695
HCON_00158200	WBGene00021041
HCON_00158210	WBGene00009163
HCON_00158220	WBGene00006781
HCON_00158240	WBGene00019968
HCON_00158240	WBGene00019963
HCON_00158240	WBGene00019675
HCON_00158240	WBGene00019961
HCON_00158250	WBGene00019968
HCON_00158250	WBGene00019963
HCON_00158250	WBGene00019675
HCON_00158250	WBGene00019961
HCON_00158260	WBGene00019968
HCON_00158260	WBGene00019963
HCON_00158260	WBGene00019675
HCON_00158260	WBGene00019961
HCON_00158270	WBGene00009387
HCON_00158280	WBGene00009331
HCON_00158290	WBGene00001303
HCON_00158300	WBGene00009335
HCON_00158320	WBGene00013765
HCON_00158330	WBGene00010736
HCON_00158340	WBGene00020181
HCON_00158360	WBGene00004317
HCON_00158370	WBGene00013347
HCON_00158380	WBGene00013347
HCON_00158390	WBGene00044794
HCON_00158390	WBGene00013345
HCON_00158410	WBGene00013587
HCON_00158410	WBGene00011305
HCON_00158420	WBGene00009241
HCON_00158450	WBGene00016892
HCON_00158450	WBGene00019604
HCON_00158450	WBGene00018424
HCON_00158460	WBGene00016892
HCON_00158460	WBGene00019604
HCON_00158460	WBGene00018424
HCON_00158470	WBGene00006827
HCON_00158480	WBGene00018491
HCON_00158500	WBGene00020909
HCON_00158520	WBGene00019644
HCON_00158520	WBGene00008629
HCON_00158520	WBGene00020911
HCON_00158520	WBGene00021703
HCON_00158530	WBGene00016633
HCON_00158540	WBGene00009326
HCON_00158550	WBGene00020910
HCON_00158560	WBGene00009650
HCON_00158570	WBGene00005024
HCON_00158580	WBGene00021750
HCON_00158590	WBGene00021748
HCON_00158600	WBGene00012666
HCON_00158610	WBGene00021392
HCON_00158660	WBGene00020554
HCON_00158670	WBGene00001564
HCON_00158680	WBGene00022790
HCON_00158710	WBGene00022790
HCON_00158730	WBGene00018405
HCON_00158760	WBGene00016045
HCON_00158770	WBGene00003775
HCON_00158780	WBGene00012671
HCON_00158810	WBGene00001464
HCON_00158830	WBGene00002078
HCON_00158840	WBGene00014108
HCON_00158870	WBGene00019108
HCON_00158870	WBGene00014109
HCON_00158880	WBGene00014112
HCON_00158890	WBGene00008749
HCON_00158900	WBGene00015450
HCON_00158930	WBGene00001073
HCON_00158940	WBGene00006723
HCON_00158940	WBGene00006722
HCON_00158950	WBGene00006723
HCON_00158950	WBGene00006722
HCON_00158960	WBGene00003385
HCON_00158970	WBGene00022397
HCON_00158990	WBGene00013746
HCON_00159000	WBGene00013366
HCON_00159020	WBGene00020256
HCON_00159030	WBGene00012697
HCON_00159040	WBGene00007332
HCON_00159050	WBGene00007332
HCON_00159060	WBGene00012696
HCON_00159090	WBGene00013965
HCON_00159100	WBGene00010925
HCON_00159100	WBGene00009485
HCON_00159110	WBGene00004083
HCON_00159120	WBGene00001747
HCON_00159130	WBGene00011255
HCON_00159140	WBGene00000445
HCON_00159160	WBGene00006667
HCON_00159170	WBGene00010699
HCON_00159190	WBGene00004323
HCON_00159200	WBGene00016990
HCON_00159210	WBGene00016989
HCON_00159220	WBGene00000795
HCON_00159230	WBGene00011559
HCON_00159250	WBGene00019968
HCON_00159250	WBGene00019963
HCON_00159250	WBGene00019675
HCON_00159250	WBGene00019961
HCON_00159260	WBGene00019968
HCON_00159260	WBGene00019963
HCON_00159260	WBGene00019675
HCON_00159260	WBGene00019961
HCON_00159310	WBGene00010027
HCON_00159330	WBGene00011439
HCON_00159340	WBGene00011439
HCON_00159350	WBGene00017802
HCON_00159350	WBGene00009115
HCON_00159360	WBGene00012670
HCON_00159370	WBGene00011247
HCON_00159380	WBGene00022812
HCON_00159390	WBGene00022812
HCON_00159440	WBGene00011439
HCON_00159450	WBGene00004768
HCON_00159460	WBGene00044631
HCON_00159470	WBGene00010079
HCON_00159480	WBGene00020343
HCON_00159710	WBGene00012316
HCON_00159720	WBGene00013606
HCON_00159730	WBGene00022393
HCON_00159740	WBGene00010592
HCON_00159780	WBGene00004320
HCON_00159790	WBGene00013966
HCON_00159850	WBGene00008609
HCON_00159910	WBGene00009791
HCON_00159920	WBGene00000449
HCON_00159930	WBGene00012101
HCON_00159940	WBGene00004806
HCON_00159950	WBGene00000250
HCON_00159950	WBGene00000249
HCON_00159960	WBGene00001681
HCON_00159970	WBGene00050884
HCON_00159990	WBGene00000298
HCON_00160020	WBGene00004358
HCON_00160040	WBGene00009534
HCON_00160120	WBGene00017266
HCON_00160130	WBGene00007235
HCON_00160150	WBGene00006461
HCON_00160160	WBGene00017045
HCON_00160170	WBGene00007234
HCON_00160230	WBGene00008220
HCON_00160240	WBGene00006760
