HmN_000000100	EmuJ_001147800
HmN_003032240	EmuJ_000109500
HmN_003032390	EmuJ_000100100
HmN_003032400	EmuJ_000100400
HmN_003032410	EmuJ_000108200
HmN_003032420	EmuJ_000108100
HmN_003032430	EmuJ_000107800
HmN_003032450	EmuJ_000325300
HmN_003032470	EmuJ_001100100
HmN_003032480	EmuJ_001100300
HmN_003032490	EmuJ_001100400
HmN_003032500	EmuJ_001099500
HmN_003032510	EmuJ_001099400
HmN_003032520	EmuJ_001099350
HmN_003032530	EmuJ_000112000
HmN_003032540	EmuJ_000112000
HmN_003032670	EmuJ_001103100
HmN_003032700	EmuJ_001086600
HmN_003032710	EmuJ_001087200
HmN_003032720	EmuJ_001087600
HmN_003032750	EmuJ_001087900
HmN_003032760	EmuJ_001088400
HmN_003032770	EmuJ_000104600
HmN_003032780	EmuJ_000104700
HmN_003032820	EmuJ_000106400
HmN_003032830	EmuJ_000106500
HmN_003032840	EmuJ_000106500
HmN_003032850	EmuJ_000106400
HmN_003032870	EmuJ_000105900
HmN_003032900	EmuJ_000105900
HmN_003033190	EmuJ_000714000
HmN_003033200	EmuJ_000714000
HmN_003033210	EmuJ_000714300
HmN_003033220	EmuJ_000715400
HmN_003033260	EmuJ_000722900
HmN_003033400	EmuJ_001051600
HmN_003033400	EmuJ_001051700
HmN_003033420	EmuJ_001052500
HmN_003033440	EmuJ_001053800
HmN_003033450	EmuJ_001054100
HmN_003033460	EmuJ_001071600
HmN_003033470	EmuJ_001071600
HmN_003033480	EmuJ_001071600
HmN_003033500	EmuJ_000925200
HmN_003033510	EmuJ_000925200
HmN_003033530	EmuJ_000727200
HmN_003033540	EmuJ_000727850
HmN_003033560	EmuJ_000729000
HmN_003033570	EmuJ_000729300
HmN_003033620	EmuJ_001047000
HmN_003033630	EmuJ_001047000
HmN_003033640	EmuJ_001059000
HmN_003033670	EmuJ_001061700
HmN_003033680	EmuJ_001062300
HmN_003033700	EmuJ_001064600
HmN_003033700	EmuJ_001064700
HmN_003033720	EmuJ_001065400
HmN_003033730	EmuJ_001065650
HmN_003033740	EmuJ_001066000
HmN_003033740	EmuJ_001065900
HmN_003033750	EmuJ_001066000
HmN_003033750	EmuJ_001065900
HmN_003033800	EmuJ_000712100
HmN_003033830	EmuJ_000712100
HmN_003033840	EmuJ_000712100
HmN_003033850	EmuJ_001068100
HmN_003033860	EmuJ_001068100
HmN_003033870	EmuJ_001068400
HmN_003033880	EmuJ_001069100
HmN_003033930	EmuJ_001058800
HmN_003033960	EmuJ_001058700
HmN_003033970	EmuJ_001058400
HmN_003033990	EmuJ_001058200
HmN_003034020	EmuJ_001058100
HmN_003034040	EmuJ_001057920
HmN_003034050	EmuJ_001057800
HmN_003034060	EmuJ_001057500
HmN_003034070	EmuJ_001057400
HmN_003034080	EmuJ_001057300
HmN_003034090	EmuJ_001057100
HmN_003034110	EmuJ_001057000
HmN_003034120	EmuJ_001056500
HmN_003034130	EmuJ_001056500
HmN_003034200	EmuJ_001004900
HmN_003034210	EmuJ_001004800
HmN_003034220	EmuJ_001003700
HmN_003034230	EmuJ_001003000
HmN_003034250	EmuJ_001002900
HmN_003034260	EmuJ_001002800
HmN_003034270	EmuJ_001002700
HmN_003034280	EmuJ_001002600
HmN_003034290	EmuJ_001002000
HmN_003034300	EmuJ_001002000
HmN_003034310	EmuJ_001001900
HmN_003034320	EmuJ_001001800
HmN_003034330	EmuJ_001001600
HmN_003034340	EmuJ_001001400
HmN_003034350	EmuJ_001001300
HmN_003034360	EmuJ_001001200
HmN_003034370	EmuJ_001001100
HmN_003034390	EmuJ_001000650
HmN_003034400	EmuJ_001000100
HmN_003034410	EmuJ_000999600
HmN_003034420	EmuJ_000963700
HmN_003034430	EmuJ_000999400
HmN_003034450	EmuJ_000999300
HmN_003034460	EmuJ_000998900
HmN_003034480	EmuJ_000963300
HmN_003034560	EmuJ_001032250
HmN_003034560	EmuJ_001032200
HmN_003034570	EmuJ_001032100
HmN_003034580	EmuJ_001032000
HmN_003034620	EmuJ_001032250
HmN_003034620	EmuJ_001032200
HmN_003034630	EmuJ_001032100
HmN_003034640	EmuJ_001032000
HmN_003034770	EmuJ_001026900
HmN_003034810	EmuJ_001045600
HmN_003034820	EmuJ_001045700
HmN_003034830	EmuJ_001045900
HmN_003034840	EmuJ_001072800
HmN_003034860	EmuJ_001075400
HmN_003034890	EmuJ_001077100
HmN_003034900	EmuJ_001077100
HmN_003034910	EmuJ_001077100
HmN_003034920	EmuJ_001077100
HmN_003034930	EmuJ_001078000
HmN_003034930	EmuJ_001078100
HmN_003034940	EmuJ_001079200
HmN_003035070	EmuJ_000743500
HmN_003035070	EmuJ_000743600
HmN_003035100	EmuJ_000743500
HmN_003035100	EmuJ_000743600
HmN_003035130	EmuJ_000743500
HmN_003035130	EmuJ_000743600
HmN_003035140	EmuJ_000743500
HmN_003035140	EmuJ_000743600
HmN_003035150	EmuJ_001081150
HmN_003035160	EmuJ_001081200
HmN_003035190	EmuJ_001081900
HmN_003035200	EmuJ_001083700
HmN_003035260	EmuJ_001084800
HmN_003035290	EmuJ_001084800
HmN_003035300	EmuJ_000366900
HmN_003035300	EmuJ_002123700
HmN_003035300	EmuJ_000014900
HmN_003035300	EmuJ_000357500
HmN_003035300	EmuJ_000733200
HmN_003035300	EmuJ_000133025
HmN_003035300	EmuJ_000019600
HmN_003035300	EmuJ_002124200
HmN_003035300	EmuJ_002192400
HmN_003035300	EmuJ_002182500
HmN_003035300	EmuJ_000309200
HmN_003035300	EmuJ_000003100
HmN_003035310	EmuJ_001154300
HmN_003035310	EmuJ_000733500
HmN_003035310	EmuJ_000733300
HmN_003035310	EmuJ_000521000
HmN_003035310	EmuJ_000351000
HmN_003035310	EmuJ_000651400
HmN_003035310	EmuJ_000554100
HmN_003035310	EmuJ_000298000
HmN_003035310	EmuJ_000730000
HmN_003035310	EmuJ_000314700
HmN_003035310	EmuJ_000710100
HmN_003035310	EmuJ_001085100
HmN_003035310	EmuJ_001202400
HmN_003035310	EmuJ_001085400
HmN_003035310	EmuJ_000521700
HmN_003035310	EmuJ_000291400
HmN_003035310	EmuJ_001154200
HmN_003035310	EmuJ_000015200
HmN_003035310	EmuJ_001154000
HmN_003035310	EmuJ_001153900
HmN_003035310	EmuJ_001153800
HmN_003035310	EmuJ_001153700
HmN_003035310	EmuJ_001153600
HmN_003035320	EmuJ_001154300
HmN_003035320	EmuJ_000733500
HmN_003035320	EmuJ_000733300
HmN_003035320	EmuJ_000521000
HmN_003035320	EmuJ_000351000
HmN_003035320	EmuJ_000651400
HmN_003035320	EmuJ_000554100
HmN_003035320	EmuJ_000298000
HmN_003035320	EmuJ_000730000
HmN_003035320	EmuJ_000314700
HmN_003035320	EmuJ_000710100
HmN_003035320	EmuJ_001085100
HmN_003035320	EmuJ_001202400
HmN_003035320	EmuJ_001085400
HmN_003035320	EmuJ_000521700
HmN_003035320	EmuJ_000291400
HmN_003035320	EmuJ_001154200
HmN_003035320	EmuJ_000015200
HmN_003035320	EmuJ_001154000
HmN_003035320	EmuJ_001153900
HmN_003035320	EmuJ_001153800
HmN_003035320	EmuJ_001153700
HmN_003035320	EmuJ_001153600
HmN_003035330	EmuJ_001154300
HmN_003035330	EmuJ_000733500
HmN_003035330	EmuJ_000733300
HmN_003035330	EmuJ_000521000
HmN_003035330	EmuJ_000351000
HmN_003035330	EmuJ_000651400
HmN_003035330	EmuJ_000554100
HmN_003035330	EmuJ_000298000
HmN_003035330	EmuJ_000730000
HmN_003035330	EmuJ_000314700
HmN_003035330	EmuJ_000710100
HmN_003035330	EmuJ_001085100
HmN_003035330	EmuJ_001202400
HmN_003035330	EmuJ_001085400
HmN_003035330	EmuJ_000521700
HmN_003035330	EmuJ_000291400
HmN_003035330	EmuJ_001154200
HmN_003035330	EmuJ_000015200
HmN_003035330	EmuJ_001154000
HmN_003035330	EmuJ_001153900
HmN_003035330	EmuJ_001153800
HmN_003035330	EmuJ_001153700
HmN_003035330	EmuJ_001153600
HmN_003035340	EmuJ_001154300
HmN_003035340	EmuJ_000733500
HmN_003035340	EmuJ_000733300
HmN_003035340	EmuJ_000521000
HmN_003035340	EmuJ_000351000
HmN_003035340	EmuJ_000651400
HmN_003035340	EmuJ_000554100
HmN_003035340	EmuJ_000298000
HmN_003035340	EmuJ_000730000
HmN_003035340	EmuJ_000314700
HmN_003035340	EmuJ_000710100
HmN_003035340	EmuJ_001085100
HmN_003035340	EmuJ_001202400
HmN_003035340	EmuJ_001085400
HmN_003035340	EmuJ_000521700
HmN_003035340	EmuJ_000291400
HmN_003035340	EmuJ_001154200
HmN_003035340	EmuJ_000015200
HmN_003035340	EmuJ_001154000
HmN_003035340	EmuJ_001153900
HmN_003035340	EmuJ_001153800
HmN_003035340	EmuJ_001153700
HmN_003035340	EmuJ_001153600
HmN_003035350	EmuJ_001154300
HmN_003035350	EmuJ_000733500
HmN_003035350	EmuJ_000733300
HmN_003035350	EmuJ_000521000
HmN_003035350	EmuJ_000351000
HmN_003035350	EmuJ_000651400
HmN_003035350	EmuJ_000554100
HmN_003035350	EmuJ_000298000
HmN_003035350	EmuJ_000730000
HmN_003035350	EmuJ_000314700
HmN_003035350	EmuJ_000710100
HmN_003035350	EmuJ_001085100
HmN_003035350	EmuJ_001202400
HmN_003035350	EmuJ_001085400
HmN_003035350	EmuJ_000521700
HmN_003035350	EmuJ_000291400
HmN_003035350	EmuJ_001154200
HmN_003035350	EmuJ_000015200
HmN_003035350	EmuJ_001154000
HmN_003035350	EmuJ_001153900
HmN_003035350	EmuJ_001153800
HmN_003035350	EmuJ_001153700
HmN_003035350	EmuJ_001153600
HmN_003035360	EmuJ_001154300
HmN_003035360	EmuJ_000733500
HmN_003035360	EmuJ_000733300
HmN_003035360	EmuJ_000521000
HmN_003035360	EmuJ_000351000
HmN_003035360	EmuJ_000651400
HmN_003035360	EmuJ_000554100
HmN_003035360	EmuJ_000298000
HmN_003035360	EmuJ_000730000
HmN_003035360	EmuJ_000314700
HmN_003035360	EmuJ_000710100
HmN_003035360	EmuJ_001085100
HmN_003035360	EmuJ_001202400
HmN_003035360	EmuJ_001085400
HmN_003035360	EmuJ_000521700
HmN_003035360	EmuJ_000291400
HmN_003035360	EmuJ_001154200
HmN_003035360	EmuJ_000015200
HmN_003035360	EmuJ_001154000
HmN_003035360	EmuJ_001153900
HmN_003035360	EmuJ_001153800
HmN_003035360	EmuJ_001153700
HmN_003035360	EmuJ_001153600
HmN_003035370	EmuJ_001154300
HmN_003035370	EmuJ_000733500
HmN_003035370	EmuJ_000733300
HmN_003035370	EmuJ_000521000
HmN_003035370	EmuJ_000351000
HmN_003035370	EmuJ_000651400
HmN_003035370	EmuJ_000554100
HmN_003035370	EmuJ_000298000
HmN_003035370	EmuJ_000730000
HmN_003035370	EmuJ_000314700
HmN_003035370	EmuJ_000710100
HmN_003035370	EmuJ_001085100
HmN_003035370	EmuJ_001202400
HmN_003035370	EmuJ_001085400
HmN_003035370	EmuJ_000521700
HmN_003035370	EmuJ_000291400
HmN_003035370	EmuJ_001154200
HmN_003035370	EmuJ_000015200
HmN_003035370	EmuJ_001154000
HmN_003035370	EmuJ_001153900
HmN_003035370	EmuJ_001153800
HmN_003035370	EmuJ_001153700
HmN_003035370	EmuJ_001153600
HmN_003035380	EmuJ_001085500
HmN_003035390	EmuJ_001036600
HmN_003035420	EmuJ_001036600
HmN_003035430	EmuJ_001038300
HmN_003035450	EmuJ_000919100
HmN_003035450	EmuJ_000919200
HmN_003035460	EmuJ_002202400
HmN_003035460	EmuJ_000650900
HmN_003035460	EmuJ_002160900
HmN_003035500	EmuJ_000919100
HmN_003035500	EmuJ_000919200
HmN_003035510	EmuJ_001037000
HmN_003035580	EmuJ_001035200
HmN_003035590	EmuJ_000725900
HmN_003035600	EmuJ_000725800
HmN_003035650	EmuJ_000725800
HmN_003035700	EmuJ_000725200
HmN_003035710	EmuJ_001035400
HmN_003035790	EmuJ_001027700
HmN_003035800	EmuJ_001027800
HmN_003035810	EmuJ_001021700
HmN_003035860	EmuJ_000188900
HmN_003035910	EmuJ_000188900
HmN_003035940	EmuJ_000188900
HmN_003036020	EmuJ_000188900
HmN_003036030	EmuJ_000977400
HmN_003036050	EmuJ_000979000
HmN_003036070	EmuJ_001008200
HmN_003036080	EmuJ_001008900
HmN_003036100	EmuJ_000966300
HmN_003036120	EmuJ_000967800
HmN_003036130	EmuJ_000967800
HmN_003036150	EmuJ_000968400
HmN_003036160	EmuJ_000968600
HmN_003036170	EmuJ_000968600
HmN_003036180	EmuJ_000971100
HmN_003036190	EmuJ_000971100
HmN_003036200	EmuJ_000971100
HmN_003036210	EmuJ_000971400
HmN_003036230	EmuJ_000972100
HmN_003036230	EmuJ_000972000
HmN_003036240	EmuJ_000972400
HmN_003036250	EmuJ_000972400
HmN_003036260	EmuJ_000972800
HmN_003036270	EmuJ_000973400
HmN_003036290	EmuJ_000984500
HmN_003036300	EmuJ_000984500
HmN_003036310	EmuJ_000984200
HmN_003036340	EmuJ_000982200
HmN_003036350	EmuJ_000980600
HmN_003036360	EmuJ_000980600
HmN_003036390	EmuJ_001015000
HmN_003036500	EmuJ_001023300
HmN_003036510	EmuJ_001023400
HmN_003036560	EmuJ_001023400
HmN_003036600	EmuJ_001023300
HmN_003036610	EmuJ_001023500
HmN_003036620	EmuJ_001023550
HmN_003036630	EmuJ_000654200
HmN_003036630	EmuJ_000654600
HmN_003036630	EmuJ_000654800
HmN_003036630	EmuJ_000654500
HmN_003036630	EmuJ_000654100
HmN_003036640	EmuJ_001024400
HmN_003036650	EmuJ_000654200
HmN_003036650	EmuJ_000654600
HmN_003036650	EmuJ_000654800
HmN_003036650	EmuJ_000654500
HmN_003036650	EmuJ_000654100
HmN_003036660	EmuJ_000914200
HmN_003036660	EmuJ_000913600
HmN_003036660	EmuJ_000913900
HmN_003036660	EmuJ_000913800
HmN_003036660	EmuJ_000914100
HmN_003036670	EmuJ_000914200
HmN_003036670	EmuJ_000913600
HmN_003036670	EmuJ_000913900
HmN_003036670	EmuJ_000913800
HmN_003036670	EmuJ_000914100
HmN_003036680	EmuJ_000914200
HmN_003036680	EmuJ_000913600
HmN_003036680	EmuJ_000913900
HmN_003036680	EmuJ_000913800
HmN_003036680	EmuJ_000914100
HmN_003036700	EmuJ_001009800
HmN_003036710	EmuJ_001009200
HmN_003036720	EmuJ_001026400
HmN_003036730	EmuJ_001026400
HmN_003036850	EmuJ_000996800
HmN_003036860	EmuJ_000997000
HmN_003036900	EmuJ_000997200
HmN_003036920	EmuJ_000997300
HmN_003036930	EmuJ_000955100
HmN_003036960	EmuJ_000961000
HmN_003037040	EmuJ_000743500
HmN_003037040	EmuJ_000743600
HmN_003037050	EmuJ_000743500
HmN_003037050	EmuJ_000743600
HmN_003037070	EmuJ_000975800
HmN_003037090	EmuJ_000975200
HmN_003037250	EmuJ_000975200
HmN_003037270	EmuJ_000992500
HmN_003037280	EmuJ_000992500
HmN_003037290	EmuJ_000992500
HmN_003037300	EmuJ_000992500
HmN_003037360	EmuJ_000989250
HmN_003037390	EmuJ_000911600
HmN_003037390	EmuJ_000911700
HmN_003037390	EmuJ_000739100
HmN_003037420	EmuJ_000911600
HmN_003037420	EmuJ_000911700
HmN_003037420	EmuJ_000739100
HmN_003037450	EmuJ_000911600
HmN_003037450	EmuJ_000911700
HmN_003037450	EmuJ_000739100
HmN_003037470	EmuJ_000911600
HmN_003037470	EmuJ_000911700
HmN_003037470	EmuJ_000739100
HmN_003037480	EmuJ_000738700
HmN_003037510	EmuJ_000911600
HmN_003037510	EmuJ_000911700
HmN_003037510	EmuJ_000739100
HmN_003037530	EmuJ_000736200
HmN_003037560	EmuJ_000944700
HmN_003037570	EmuJ_000944700
HmN_003037580	EmuJ_000945550
HmN_003037610	EmuJ_000916400
HmN_003037620	EmuJ_000916800
HmN_003037670	EmuJ_000946200
HmN_003037680	EmuJ_000699900
HmN_003037690	EmuJ_000731900
HmN_003037690	EmuJ_000946500
HmN_003037700	EmuJ_000731900
HmN_003037700	EmuJ_000946500
HmN_003037710	EmuJ_000699900
HmN_003037720	EmuJ_000110600
HmN_003037730	EmuJ_000110600
HmN_003037760	EmuJ_000110600
HmN_003037770	EmuJ_000947600
HmN_003037800	EmuJ_000947600
HmN_003037830	EmuJ_000951500
HmN_003037840	EmuJ_000952800
HmN_003037850	EmuJ_000952900
HmN_003037860	EmuJ_000953100
HmN_003037870	EmuJ_000609000
HmN_003037870	EmuJ_000609200
HmN_003037990	EmuJ_000419400
HmN_003038030	EmuJ_000417300
HmN_003038030	EmuJ_002220000
HmN_003038030	EmuJ_002231100
HmN_003038040	EmuJ_000417300
HmN_003038040	EmuJ_002220000
HmN_003038040	EmuJ_002231100
HmN_003038060	EmuJ_000410800
HmN_003038060	EmuJ_000410700
HmN_003038070	EmuJ_000410500
HmN_003038080	EmuJ_000410500
HmN_003038090	EmuJ_000410500
HmN_003038130	EmuJ_000536400
HmN_003038160	EmuJ_000536400
HmN_003038190	EmuJ_000536400
HmN_003038220	EmuJ_000536400
HmN_003038340	EmuJ_000536400
HmN_003038390	EmuJ_000413200
HmN_003038430	EmuJ_000412900
HmN_003038440	EmuJ_000412200
HmN_003038460	EmuJ_000544100
HmN_003038470	EmuJ_000544100
HmN_003038490	EmuJ_000550000
HmN_003038490	EmuJ_000549800
HmN_003038490	EmuJ_002165500
HmN_003038500	EmuJ_000550000
HmN_003038500	EmuJ_000549800
HmN_003038500	EmuJ_002165500
HmN_003038510	EmuJ_000550000
HmN_003038510	EmuJ_000549800
HmN_003038510	EmuJ_002165500
HmN_003038520	EmuJ_000550000
HmN_003038520	EmuJ_000549800
HmN_003038520	EmuJ_002165500
HmN_003038540	EmuJ_000812800
HmN_003038590	EmuJ_000812800
HmN_003038620	EmuJ_000812800
HmN_003038660	EmuJ_000812800
HmN_003038700	EmuJ_000812800
HmN_003038710	EmuJ_000550200
HmN_003038910	EmuJ_000380000
HmN_003039140	EmuJ_000531400
HmN_003039150	EmuJ_000531300
HmN_003039160	EmuJ_000531400
HmN_003039180	EmuJ_000533500
HmN_003039270	EmuJ_000396200
HmN_003039270	EmuJ_000723300
HmN_003039270	EmuJ_000168400
HmN_003039270	EmuJ_002115300
HmN_003039300	EmuJ_000396200
HmN_003039300	EmuJ_000723300
HmN_003039300	EmuJ_000168400
HmN_003039300	EmuJ_002115300
HmN_003039310	EmuJ_000396200
HmN_003039310	EmuJ_000723300
HmN_003039310	EmuJ_000168400
HmN_003039310	EmuJ_002115300
HmN_003039330	EmuJ_000396200
HmN_003039330	EmuJ_000723300
HmN_003039330	EmuJ_000168400
HmN_003039330	EmuJ_002115300
HmN_003039340	EmuJ_000517300
HmN_003039350	EmuJ_000396200
HmN_003039350	EmuJ_000723300
HmN_003039350	EmuJ_000168400
HmN_003039350	EmuJ_002115300
HmN_003039360	EmuJ_000517300
HmN_003039580	EmuJ_000652900
HmN_003039590	EmuJ_000652900
HmN_003039630	EmuJ_000653200
HmN_003039640	EmuJ_000653300
HmN_003039650	EmuJ_000653400
HmN_003039660	EmuJ_000653700
HmN_003039670	EmuJ_000535300
HmN_003039910	EmuJ_000529300
HmN_003039920	EmuJ_000529100
HmN_003039940	EmuJ_000529100
HmN_003039950	EmuJ_000529300
HmN_003039970	EmuJ_000529100
HmN_003040370	EmuJ_000552900
HmN_003040380	EmuJ_000552650
HmN_003040570	EmuJ_000517800
HmN_003040580	EmuJ_000527350
HmN_003040600	EmuJ_000025000
HmN_003040600	EmuJ_000926300
HmN_003040620	EmuJ_000529100
HmN_003040630	EmuJ_000529300
HmN_003040800	EmuJ_000631800
HmN_003040810	EmuJ_000632400
HmN_003040820	EmuJ_000632520
HmN_003040830	EmuJ_000675200
HmN_003041230	EmuJ_000674100
HmN_003041240	EmuJ_000674200
HmN_003041250	EmuJ_000674200
HmN_003041260	EmuJ_000674100
HmN_003041270	EmuJ_000672200
HmN_003041280	EmuJ_000672000
HmN_003041290	EmuJ_000672150
HmN_003041300	EmuJ_000671900
HmN_003041310	EmuJ_000671700
HmN_003041320	EmuJ_000671600
HmN_003041320	EmuJ_000671800
HmN_003041400	EmuJ_000676700
HmN_003041430	EmuJ_000635100
HmN_003041440	EmuJ_000635200
HmN_003041450	EmuJ_000635700
HmN_003041450	EmuJ_000635800
HmN_003041450	EmuJ_000635300
HmN_003041460	EmuJ_000635700
HmN_003041460	EmuJ_000635800
HmN_003041460	EmuJ_000635300
HmN_003041470	EmuJ_000635700
HmN_003041470	EmuJ_000635800
HmN_003041470	EmuJ_000635300
HmN_003041480	EmuJ_000635700
HmN_003041480	EmuJ_000635800
HmN_003041480	EmuJ_000635300
HmN_003041560	EmuJ_000635400
HmN_003041600	EmuJ_000635400
HmN_003041650	EmuJ_000622400
HmN_003041660	EmuJ_000623100
HmN_003041670	EmuJ_000623200
HmN_003041680	EmuJ_000625150
HmN_003041690	EmuJ_000625150
HmN_003041730	EmuJ_000589600
HmN_003041760	EmuJ_000589600
HmN_003041770	EmuJ_000589600
HmN_003041780	EmuJ_000372600
HmN_003041780	EmuJ_000516100
HmN_003041800	EmuJ_000641100
HmN_003041810	EmuJ_000641100
HmN_003041840	EmuJ_000640700
HmN_003041850	EmuJ_000640700
HmN_003041860	EmuJ_000640700
HmN_003041870	EmuJ_000640700
HmN_003041880	EmuJ_000640700
HmN_003041920	EmuJ_000168200
HmN_003041920	EmuJ_000168100
HmN_003041990	EmuJ_000638400
HmN_003042000	EmuJ_000373050
HmN_003042010	EmuJ_000374100
HmN_003042020	EmuJ_000630600
HmN_003042040	EmuJ_000630650
HmN_003042200	EmuJ_000582300
HmN_003042210	EmuJ_000582300
HmN_003042230	EmuJ_000582800
HmN_003042250	EmuJ_001155400
HmN_003042270	EmuJ_001155400
HmN_003042310	EmuJ_000586800
HmN_003042320	EmuJ_000587300
HmN_003042340	EmuJ_000588600
HmN_003042350	EmuJ_000588900
HmN_003042360	EmuJ_000589100
HmN_003042370	EmuJ_000589550
HmN_003042560	EmuJ_000590200
HmN_003042600	EmuJ_000592100
HmN_003042620	EmuJ_000592100
HmN_003042630	EmuJ_000592300
HmN_003042640	EmuJ_000592500
HmN_003042650	EmuJ_000592800
HmN_003042850	EmuJ_000645800
HmN_003042860	EmuJ_000646000
HmN_003043160	EmuJ_000536600
HmN_003043160	EmuJ_000536500
HmN_003043170	EmuJ_000601200
HmN_003043180	EmuJ_000599800
HmN_003043190	EmuJ_000599800
HmN_003043210	EmuJ_000599800
HmN_003043220	EmuJ_000599800
HmN_003043230	EmuJ_000599800
HmN_003043240	EmuJ_000599800
HmN_003043250	EmuJ_000599800
HmN_003043260	EmuJ_000599800
HmN_003043270	EmuJ_000599800
HmN_003043280	EmuJ_000599500
HmN_003043290	EmuJ_000599800
HmN_003043300	EmuJ_000599800
HmN_003043310	EmuJ_000599500
HmN_003043320	EmuJ_000599800
HmN_003043330	EmuJ_000005900
HmN_003043330	EmuJ_002209300
HmN_003043350	EmuJ_000005900
HmN_003043350	EmuJ_002209300
HmN_003043360	EmuJ_000005900
HmN_003043360	EmuJ_002209300
HmN_003043370	EmuJ_000005900
HmN_003043370	EmuJ_002209300
HmN_003043390	EmuJ_000005900
HmN_003043390	EmuJ_002209300
HmN_003043410	EmuJ_000005900
HmN_003043410	EmuJ_002209300
HmN_003043420	EmuJ_000005900
HmN_003043420	EmuJ_002209300
HmN_003043440	EmuJ_000005900
HmN_003043440	EmuJ_002209300
HmN_003043470	EmuJ_000596700
HmN_003043480	EmuJ_000596000
HmN_003043520	EmuJ_000642000
HmN_003043530	EmuJ_000642000
HmN_003043540	EmuJ_000644300
HmN_003043560	EmuJ_001061600
HmN_003043570	EmuJ_001061600
HmN_003043580	EmuJ_001061600
HmN_003043590	EmuJ_001061600
HmN_003043600	EmuJ_001061600
HmN_003043610	EmuJ_001061600
HmN_003043630	EmuJ_000604200
HmN_003043640	EmuJ_000604400
HmN_003043680	EmuJ_000607400
HmN_003043720	EmuJ_000609300
HmN_003043750	EmuJ_000611800
HmN_003043930	EmuJ_000610100
HmN_003043940	EmuJ_000609900
HmN_003043940	EmuJ_000657850
HmN_003043940	EmuJ_000658600
HmN_003043950	EmuJ_000614200
HmN_003043980	EmuJ_000612500
HmN_003043990	EmuJ_000613950
HmN_003044000	EmuJ_000613950
HmN_003044010	EmuJ_000614100
HmN_003044020	EmuJ_000614200
HmN_003044030	EmuJ_000615000
HmN_003044040	EmuJ_000615100
HmN_003044060	EmuJ_001201800
HmN_003044060	EmuJ_000710600
HmN_003044070	EmuJ_001201800
HmN_003044070	EmuJ_000710600
HmN_003044120	EmuJ_000620700
HmN_003044130	EmuJ_000621000
HmN_003044140	EmuJ_000620900
HmN_003044150	EmuJ_000618500
HmN_003044160	EmuJ_000618700
HmN_003044170	EmuJ_000620000
HmN_003044180	EmuJ_000619600
HmN_003044190	EmuJ_000619300
HmN_003044200	EmuJ_000655700
HmN_003044220	EmuJ_000656610
HmN_003044270	EmuJ_000660400
HmN_003044280	EmuJ_000627020
HmN_003044310	EmuJ_000629100
HmN_003044320	EmuJ_000629000
HmN_003044390	EmuJ_000522800
HmN_003044410	EmuJ_000661800
HmN_003044410	EmuJ_000017400
HmN_003044420	EmuJ_000661800
HmN_003044420	EmuJ_000017400
HmN_003044430	EmuJ_000666000
HmN_003044440	EmuJ_000523200
HmN_003044450	EmuJ_000377600
HmN_003044470	EmuJ_000377900
HmN_003044480	EmuJ_000376600
HmN_003044490	EmuJ_000378850
HmN_003044510	EmuJ_000379000
HmN_003044530	EmuJ_000667400
HmN_003045210	EmuJ_000044200
HmN_003045230	EmuJ_000045100
HmN_003045240	EmuJ_000045200
HmN_003045250	EmuJ_000182000
HmN_003045260	EmuJ_000167900
HmN_003045270	EmuJ_000169000
HmN_003045310	EmuJ_000927700
HmN_003045340	EmuJ_000931700
HmN_003045360	EmuJ_000257500
HmN_003045380	EmuJ_000931700
HmN_003045830	EmuJ_001157300
HmN_003045840	EmuJ_000932500
HmN_003045860	EmuJ_001157300
HmN_003045870	EmuJ_001156800
HmN_003045880	EmuJ_001156700
HmN_003045890	EmuJ_001157600
HmN_003045900	EmuJ_001157700
HmN_003045910	EmuJ_001158000
HmN_003045920	EmuJ_001158300
HmN_003045940	EmuJ_000257500
HmN_003046080	EmuJ_001157400
HmN_003046090	EmuJ_000184400
HmN_003046100	EmuJ_000978500
HmN_003046110	EmuJ_000185100
HmN_003046290	EmuJ_000169800
HmN_003046880	EmuJ_000743500
HmN_003046880	EmuJ_000743600
HmN_003046960	EmuJ_000929800
HmN_003046980	EmuJ_000922600
HmN_003046990	EmuJ_000922400
HmN_003047010	EmuJ_000925300
HmN_003047020	EmuJ_000025200
HmN_003047030	EmuJ_000025200
HmN_003047110	EmuJ_000530100
HmN_003047120	EmuJ_000530100
HmN_003047130	EmuJ_000530100
HmN_003047160	EmuJ_000530100
HmN_003047180	EmuJ_000180000
HmN_003047190	EmuJ_000180000
HmN_003047210	EmuJ_000175000
HmN_003047240	EmuJ_000082300
HmN_003047240	EmuJ_002183200
HmN_003047240	EmuJ_002213800
HmN_003047240	EmuJ_002183100
HmN_003047240	EmuJ_002183000
HmN_003047240	EmuJ_000366700
HmN_003047240	EmuJ_000405700
HmN_003047240	EmuJ_000405800
HmN_003047250	EmuJ_000174100
HmN_003047260	EmuJ_000934400
HmN_003047260	EmuJ_000730600
HmN_003047270	EmuJ_000181800
HmN_003047270	EmuJ_000180900
HmN_003047280	EmuJ_000181800
HmN_003047280	EmuJ_000180900
HmN_003047290	EmuJ_000181500
HmN_003047430	EmuJ_000088600
HmN_003047480	EmuJ_000089800
HmN_003047570	EmuJ_001134500
HmN_003047570	EmuJ_000154150
HmN_003047580	EmuJ_000997900
